
6,809304713029687
7,048611195709126
7,2898336099227325
5,977631242809651
5,823702147816336
7,494950010423367
9,680138297030876
2,997854263343038
4,8766103657404365
3,2188004859692496
5,532724993487481
6,3494757199841745
5,2668178850099325
12,585716696485095
3,726501583810475
3,74716212306793
2,317499466401827
7,6749295224092995
6,690388012866679
2,8603436161979734
6,319911516882045
10,986668052871089
3,1766963279066713
-0,5991787183771624
10,36053409663338
0,7514493745778124
6,286498704860201
8,776093587883528
5,597034235329548
8,087753265109512
6,287953431037565
8,12146226720231
8,17288098929314
6,4247230750214435
4,113160778534606
3,821830521671713
5,062320882379571
11,563103469705492
7,8453042127810155
3,3985629772503247
9,110368066493363
-3,4292328407005304
4,054037615846022
5,570963899971089
12,65867726873515
4,4004218306063265
3,722192885588304
6,984299543338017
5,919731200907344
9,359848874149456
3,0678848490686086
3,1268789222752047
9,927827997897776
4,364941830732068
8,649921303988497
4,221209594412667
6,897631123428445
11,775716723782296
5,271007680720808
8,611514698140939
9,08451655205134
12,232230355215659
7,528752084875179
3,884744963739041
10,590606596725234
7,589030985042955
6,59508544536653
4,488431333004457
5,55126613817033
5,240667122651657
11,428061726170254
1,0092189422030753
5,459532848618486
10,846480579441447
3,422962652685563
7,189259365673079
5,8530421086232955
6,069405983544912
7,532545743534141
9,068077596070921
2,7953788897062752
3,9022466920963055
7,988494941267692
5,980500489218748
6,664530514759262
5,957846278544004
8,494089224749313
9,361905539656936
9,659649031888296
6,742406882032855
4,347340798598141
1,7259311541967737
7,294142236107958
5,751639280427142
5,8103029159944874
8,250703665382886
3,9310832103113365
5,628506492546667
4,994076014577339
-2,9156464453022224
0,22429591766617651
10,182317087912654
6,344686284438927
8,50200869780284
8,275517457760982
4,243876846951085
7,299151308432719
6,275748232237845
2,1072424069893927
4,021913728018386
6,369333851315807
-2,328771911346859
7,014070198264844
7,334838993395296
-0,1433635512490694
9,7591165018356
6,913379299301519
7,283984381599499
4,759666489102827
7,79826237522423
4,539957470566732
5,3868322560008695
1,6036788065569816
3,2591865362948296
8,4260621695108
9,292873459796276
3,784417527208941
6,700620678233865
6,167010150887954
6,408285292869238
2,871155996334422
7,949591839873738
6,676859995143623
-3,6596248926320527
6,240213174739989
11,893218563159762
5,254462354421021
6,099080436932763
9,594494431404481
9,199042691472426
11,612040406182885
2,2303007492024634
11,777039877157726
9,350854201179068
5,525139725847777
6,492234949243613
6,01463071704568
8,025329661536025
4,144048520722169
8,663539205399763
5,807485878378928
6,878685386144185
10,426782531515885
5,711352736153749
8,555806148975215
4,709061749985587
9,391322209218306
9,362326008876217
7,071336528075169
9,82671724028081
5,999722438001213
3,5394905417174485
8,506200282160599
2,8880978063694878
2,628680320358397
3,378414849771302
5,267499804808658
11,338263808921942
5,806677760736666
7,064831378520088
9,095417592819608
5,649222468706253
4,713087406767813
11,34496528070268
4,8193598874618395
3,231879958984554
2,46465754010059
4,062411413140744
5,775835517729136
11,932760156572735
7,026553144498291
8,593220135034123
7,959232969617405
8,107450531563604
3,606620253997725
8,558269897601235
5,112904290428295
1,3329145886622822
7,275800855349773
8,259976983184108
8,291049487352485
7,069710252249709
9,769178117123383
4,124107530745527
4,4215152030426434
3,4398496204757905
6,041919226449393
7,70411458678437
5,060569435687419
6,8356825445143645
6,8230018779574095
5,931811544681212
4,849138156795618
2,9867209060373567
10,482575292226397
6,6302722191185435
9,93963238640433
1,4760509443856966
2,9773328679290056
1,9448744904642208
7,654514325866396
9,759882894990382
7,416944555638839
8,191056462857496
7,911491198742608
10,111319521093797
7,324146928956685
9,46955982730493
10,720143536306397
7,160587773789553
6,75196303546213
7,2821377820417865
9,275927636487069
6,214330850120839
0,6211987729683868
1,3012521569936473
10,862219712754179
4,1349566891683285
6,526394840672161
6,203003035874807
6,2059487865122
4,553154019438193
6,079750844394104
7,493281889939654
4,598981133376359
2,492221015333044
2,7519688092250636
6,37575985526867
7,410681760363415
8,034398398627935
-0,18612738315811583
3,065779216247672
4,185974331692236
3,0692567914028066
6,240229242049425
4,652105610052777
7,006437102820575
6,850632185627793
4,456819040395188
3,8151124686067845
5,584827412950992
8,821533578980723
13,36296656170533
7,936489139660083
7,8491184785650665
5,655058713721914
10,762870347497216
2,088586869514956
7,687453763447213
3,736497404681559
11,299792613967128
-0,39653555760707526
1,9413588314563812
4,152158960137467
5,831946546830097
7,298952392617813
2,545037031333271
9,390386853322703
8,134486778967528
5,815553638625481
5,524894569856544
6,633200472686979
6,423131693453323
7,093043432396571
8,26935290078113
4,328528965493882
5,912536385686669
5,412361312956435
8,920399098678885
2,5242796302471797
6,640826375919945
6,57482946958214
11,014039977222815
6,583439669611154
4,289764871787911
2,7176445254027017
2,8769389616016485
-0,7619837792536401
5,279211731508741
8,056653552613732
0,8883297270903503
7,35027346601894
7,993318886586955
7,88158344562536
10,60532199194641
1,7082291173012276
1,2056774526791507
6,303211134892335
2,3104372051131934
3,432250816265382
1,7140368522268634
1,5556820298120222
7,0948627872272425
7,400604728009354
7,628357614356942
7,6130722202852255
5,688650257499294
3,3439914038776726
2,677130857715811
5,500698888566033
-2,744082374075896
4,481580179690457
5,252865462138894
6,838272593113263
5,350715384307953
8,913057548595935
7,146089755618366
0,07236354961377423
3,3852344843138975
12,927011733607719
2,882088625780322
5,725719279640862
6,712785979329212
6,334049010038397
9,444650668007965
5,351947312987578
3,9042212507953202
4,712379795066361
5,2585067313687475
1,4438625161930059
10,895889978888595
1,3401368368684636
6,410788558087246
3,7108620421873466
7,17629826627359
1,6904944919534275
10,418259851608685
2,3366887829980643
1,9425065887035764
5,072407799552189
2,866457720950912
4,325524316777836
0,36689920881307536
4,222407225931965
8,375010867974668
11,44920571074273
6,702598741459184
1,4576312192979692
5,420570399287488
9,40552069885024
5,323883690291821
6,243544113331366
5,731984529095729
-0,12550595282851162
11,759736809387478
6,503848267938743
6,191414774385082
3,0275542876828663
4,138021770900519
-1,4662106220340085
3,791100235841319
14,853111507694281
2,4954366304480224
6,205079305089462
9,113562640520804
5,298174037756178
5,293767941340818
8,151138995899622
6,226239514265308
8,392489859914143
8,610896866637422
5,319809357327595
5,103843755906152
6,215877130215975
4,075170219062341
5,624367537108713
3,2781228868744368
8,874854683808417
4,613521997513059
4,43446945050967
0,7413397357352842
5,155850292649936
5,38490850960435
4,104478337955095
7,448602838813518
5,559500785482587
10,617009885559572
6,312711608460897
8,039758268951282
4,796469626813931
-0,8125901902901784
9,193808223808986
1,3359306702739833
4,392693340874018
4,261281208229589
7,39555201694855
9,02390307156362
2,443345004038716
6,065637983253549
1,6424954260320916
8,70763820359769
7,580599328904688
5,4342068377065065
6,352689590737588
7,664046060217082
-0,8668420876345984
0,9850262464627013
6,943553878312937
5,568127388191703
13,927941475159491
5,569334792482742
5,333681978506476
9,492084488743789
2,162617854514693
-0,9135825199413308
4,316171416507476
8,751679386381529
8,182191053740333
0,11733765630431492
0,35875252039603556
12,041717183921726
10,739242527127187
4,8110433048307994
8,11724596860682
-0,32698298485508825
6,727414821657789
8,46901473344167
6,677475862508709
12,300008594360136
2,998260474663339
6,048014893099136
3,119634983174932
10,021157155341905
6,526600676326163
8,352322029050768
5,710744085978367
11,660314252458683
7,964918902310647
7,7450960756209435
3,9235405366868266
3,6762259592007713
6,370089953335281
3,139649330380239
8,451337777995699
7,1245686460797195
5,558674829019047
1,6327974960630671
4,671616575314741
2,8972768075405266
4,690954467258784
4,310807843728713
5,398728867107418
3,636482551750365
5,25605690935203
3,282005085351256
5,500411731585831
3,901620463531612
8,49504727622968
2,357518627261583
7,221684504647889
6,373752944921917
6,72459759830376
1,47864899806207
6,800262343633845
3,7173712728876636
5,5409970563375275
4,5220325607861325
11,5424849733619
1,4566813583974696
2,4993625169895424
5,949050970674915
5,3486059050597445
7,264116332442955
7,626011476361411
11,070566463409026
5,342278542137018
9,25002072927543
4,56004372989081
6,408391735441103
4,938462262339931
3,2884918559292284
3,26159491790795
4,058147326254765
8,844824016338675
9,931147760223938
10,635422954654247
7,799548661958276
4,806443737551245
3,5377772040907485
4,763952186312764
6,459512703267758
2,607510295590525
5,189000496826116
4,474162108136442
6,037500980441722
4,355034643563558
5,704882842625624
10,980220032059616
6,013888060533382
3,3779577381946058
8,45997607478125
10,728568016916887
2,6111472481275473
7,990172128052995
8,394008866627622
12,397724361820396
5,732627648961036
5,984694039802314
10,51236342734525
5,762173433596057
5,681764883135928
10,958102840088323
7,852998404805902
6,46017845579355
8,563931663039579
6,151767442185949
6,97928846743699
2,0614981393214986
6,996170330751027
4,5295620865209045
7,80599434999537
3,5567041551989886
5,113232576388604
0,37787004789603174
5,029214762963877
6,894563148975914
8,926104251009752
7,3633754969222345
6,241612111573615
5,145888393776879
5,493957395920567
2,8961288082858903
-1,5035300785245749
1,4288636793930962
9,414123366262093
5,525073960363586
2,621044702042592
5,753426462136145
6,910813213031982
3,778516800710549
6,587885356642264
6,6602169126330475
8,227125929801556
3,7345540353138778
10,72549002466011
9,351011197585985
8,798263691051513
8,693467091343035
10,006083106312943
0,8923550264922389
6,6779643290718695
5,351764944079579
3,608998397366345
0,2518949694139767
1,2450314371255953
5,040444149739118
7,388754030896854
6,682402099840861
7,5438057135233025
2,387950604736739
10,631113558504552
5,598919512207293
4,530106227559406
7,355154815746639
10,597144566593277
8,549376604702623
0,08704724033777911
4,480446447893426
4,213804340145776
3,903133367712705
9,542682122662889
5,479749757000759
5,43508222347527
9,947949954799117
12,42398435901096
6,038209949035748
5,6377614816207755
7,714592780134061
6,814731307505048
4,855035759065176
7,639660562480437
10,827092279336249
7,444357546584559
7,605764396456128
2,0734409404609337
5,123115173057137
0,17379914248898043
4,8329626475235585
10,928695438959293
10,321155257392249
10,902323615700109
7,910101978514511
10,39484466038692
7,218927620363397
8,14378752350096
5,689974076781552
6,282426533460341
6,4342130375520945
12,825925008541493
2,9458662028636
3,6493285432895552
0,5397129166162653
1,4748010993929865
5,575374142967403
8,906029630927193
3,794210116974364
3,3991264122472575
9,862875054060215
7,989158922389337
7,458124683982937
7,005160722279262
8,56392224865547
11,030321807420648
4,214755111173723
8,065762677867772
11,031648466858826
9,421114854901358
12,787105277259045
4,123553195897509
5,048762989498101
4,205914813823471
1,9324222704235376
1,7907055053938263
8,420762758876467
1,3361717909158326
9,349119847547236
-2,3165808001887402
3,873049068661529
3,3315551825472154
6,701852039750542
7,506881657691409
12,024019380466788
8,184876849519657
8,42108319684666
7,813569467959894
10,30098211887569
11,508741943209891
8,001312202103565
6,014712024995958
7,696051810714878
6,13463312312864
8,399147710149526
3,5544910929975675
0,7970859899860709
11,133607385781872
4,3386513288786395
1,08034197586748
5,181171887964205
9,24149065718117
5,61228820888649
6,549040094386717
8,801518139162969
4,276321724303643
2,9966156727228173
4,502936676923894
3,877410360586645
4,065606422066546
8,01015052385948
5,8986567626953565
0,3973986297020353
8,00917505929769
2,7362963465251475
6,407675073760889
3,492070130097184
9,215709619177264
9,356399325327356
9,978628210243357
6,568700929495787
4,372201213938091
6,394923846685752
2,8715497409683834
4,891866934050438
0,8658532495077464
6,902495766290381
11,49503957394931
6,669467661181627
8,984647543004055
8,12001926048374
8,769298080757288
3,7751856002370734
0,23111136241304653
3,2254922632586904
1,9178415197069842
7,357599359908351
10,69426905638868
10,317849547571036
8,115371243278632
0,5160581358732408
10,069005490310623
6,701771841302423
5,997029802605489
2,276655150610506
7,353303468909724
9,7278788025937
6,560950639360504
0,32093326457501803
3,8804993379505546
2,9412253426987114
11,40363789866964
6,6462996727825665
10,429188821595845
6,489476365992028
6,537873750158312
5,414057178321713
5,3954805932751295
6,952084516464241
5,488570307774239
2,9653923050174154
0,9552927923214032
5,337295016415814
0,5679252127527281
2,114951373429525
4,8818908391605005
4,810938048721508
6,120084363818563
1,438387155292669
12,043016190969123
7,756785421796496
-2,051063502176264
1,6793480150812954
10,471471131501785
3,7318599682369387
4,782717258421833
-3,247257645598662
7,141498797884912
7,031026856866259
5,567731391948756
4,316429593415455
8,80555210099402
6,031912930549071
4,308909832232208
3,437906348386421
0,6628619695117797
11,24432303242466
6,353362203103783
4,15467122741876
7,7870478341077405
-0,5816264442120973
7,238334313110096
3,8138385843197966
7,92316241275344
1,6297583039423031
8,180948851847408
9,562307407492579
4,30656937245566
8,599669602619024
8,806327576601593
5,388728043330371
7,329469750763433
9,985874577817668
8,600800879633102
9,330711784522709
7,379115358843165
4,577328400107104
5,13782631266498
10,678411400525915
3,1467213269566217
8,278611401465714
6,231706092847544
3,201549283456473
5,83336375609199
7,333454186162406
9,383233538827216
2,1574559909664277
1,7214635651428143
7,581941375272782
5,97971936238046
2,9921516201167733
-1,3087050770155484
7,906715443579262
6,065247289030981
5,382511550897205
6,737001124994403
4,927648535265856
8,009559149467714
8,550642753426459
4,187563407398825
6,773988624287039
5,969250787889579
7,536009426244954
6,606303831398068
8,61872502677593
1,80616953845667
3,2192576861401516
4,4924085498555435
0,08518574596495476
2,3488502203395107
-0,9154071813014646
6,029153650877483
4,963304313588937
7,093769742797468
9,128431778361438
10,140946448926243
6,888032795636626
4,430830465374358
10,257777672200415
5,504643112359774
4,729755673192008
3,94181055354471
1,2619195047486027
8,190343452215428
10,662562025388493
6,84180740380419
7,098245484129414
5,590302504128316
4,683909477666186
3,4221900301474313
8,957912248869746
4,750517176232792
6,0978481330268615
5,152408801181487
7,944119259796862
7,929049749033739
5,866256152559115
6,621866700472705
7,972127305833752
10,470559322671388
6,425956170740348
5,624880526524841
3,7489776768475194
8,173347801928408
5,72737661126394
7,322835921681575
7,125579331053177
11,53113253856019
3,133112797312318
6,524385006435562
2,7308231702102157
8,337070877584832
10,942907484863607
8,032524141225576
3,5242785171126743
9,006470369284376
9,343715424295173
0,5427645909682131
9,479047587539531
8,855464232914512
12,035762348935624
3,6349998472158003
5,573272356550959
1,7498201907901567
7,625608607764782
5,357424918723745
5,840438658901276
3,1374937704436903
3,961628370012895
7,002119011049887
1,4028111615612948
10,766190410835677
3,230047992187916
6,332128903758284
-0,12276954407611029
4,903736975173658
3,819961957828906
3,693276197168474
8,71669584168729
6,890115180175841
6,471209387111507
4,928290012610856
7,1601770110962395
4,886669902739005
9,795809038276513
6,776765783559538
4,5029880654111665
7,027915694168003
2,2590449979546547
9,12738764571583
6,679136617513152
10,449340105602648
6,897930044851208
6,346069546860191
4,266488575949369
4,217871100927878
3,4820982697134335
10,821080644170518
8,960198831911782
6,530571106180383
3,9389252654330207
8,46999630148812
8,385978553113777
9,262420140884128
6,899657767206117
12,031668788031482
4,787001538963452
3,8967971601271847
5,0105264465666615
7,1014080101722055
4,035911414309288
1,622851839607394
3,3909259915316223
9,522763806991167
10,24499607695175
7,3803536241094845
7,469482520651676
8,892416679293927
8,883359818953362
9,367446136598094
9,346284998770614
10,620610349835632
1,0990393454379195
1,8307834273087602
7,330165971001358
7,276400050411429
6,23920669945886
8,929850344720197
8,106255449415752
6,229317199780091
7,5508848812023714
4,4316668923588445
4,229001905630698
9,99533486881408
3,280621688952526
11,806877275373687
3,7294468022105702
0,4653550233738937
7,7208428741005495
-0,6355480095962411
9,13283008195465
8,703296242975433
7,304393565916393
5,999689505205424
4,182954752441195
4,8844906326579105
1,1468211455720416
12,597375879009398
8,37441451887769
7,982693683706918
5,1089686578015625
1,0908884214118455
4,047385812522991
3,9369313614481363
4,925679504197614
9,211079538717442
3,6381191241690205
5,535970871257172
8,580095796411104
9,330901811014673
6,505605811786446
0,856580508271036
7,915788403183469
3,269115792960549
-0,39968740102624345
11,59749615182756
3,016340943997533
4,247305638173385
8,142605450724755
6,0798555730004855
12,279972120154131
7,946380436795997
7,903282502405781
6,5152351000825925
7,042496750544533
6,093178399326333
6,350500129615076
8,911468877365813
9,256762921058126
12,157957320428828
4,189400777769534
5,1590901637899735
-2,704993264546072
11,022107546573238
7,549086485909646
-0,31148820674571276
2,8265867966822578
7,176499368845426
5,374296574350813
5,853404984169703
1,4013858681651303
2,4889342990643284
6,230260438881572
5,591769305150563
8,798349159014226
4,300452148735691
4,327791451554265
-1,2530729086300596
11,36955086170544
12,301063430197043
3,7868025617275025
5,893021558740848
8,272682903847581
5,914979539449823
4,438828466574564
8,424181397464295
2,9690962428647425
4,501141736175663
7,878110222546685
7,82264375809716
3,211134081975858
4,064031259885654
5,762329351174994
7,026878034876148
4,492610163804859
5,724767501278611
5,97497140025677
5,671028345394981
5,798924004593143
8,531076384649218
-1,7273463291468625
6,703577035854399
8,7125241770621
9,157599131311814
7,512773153113313
9,571091930790088
5,948482723554216
3,0171371366675417
8,032225801290464
3,8249680209394987
7,580850801688861
4,8407085529442675
7,42732792557148
2,3307775861573257
5,746831881351828
6,752195347642083
4,5430599660727475
7,33979570960869
9,395030724997492
8,086331194999214
1,6701383623294443
5,128447699606502
4,9989279517987
10,141612417792446
0,18551451862310842
3,691752445484542
11,029627843496122
5,903086057235155
9,234420092145378
7,458863065356181
8,107894101730166
6,1760397922957555
9,207089889027408
9,795483751383973
12,529124262500815
2,7218870655675333
4,344682755175233
4,94590965641643
3,105099316944777
5,945665339915075
7,339293927030521
10,114095252897414
1,3784372694023723
8,406924844932671
7,46390338638289
8,681632257208449
5,215700634675721
9,167063451578073
6,271741422610579
5,043430837462871
8,785330823278908
5,088672100885092
3,383889167184385
6,920017873538544
8,898937225302493
10,553699963185442
5,453504132867203
2,0560401550822873
4,7564245831629055
13,509760423578939
2,8895575013676966
6,432758803759439
8,124824095221905
4,316218082085177
7,204537773489807
1,4908925947570175
13,344096327229302
3,675639674907413
7,806336787920857
3,4640024137039376
0,3101304568653518
6,001441918063712
3,7706449823299506
9,339107956430428
4,685712635188978
6,4119352181975895
8,600265862452957
5,19806628395331
0,09518574904624177
2,9521987166573407
7,080039697269754
3,4459499017763244
7,877760750278608
3,688802706217765
4,4927023545075695
9,252015027937025
1,0581851697176479
5,470409854457997
1,5939285539264496
7,724066498986652
9,032241644202289
11,725506685726742
10,29745098572364
2,212953624930261
5,190311575144583
3,868291105374874
10,794149536759024
1,382907408886398
1,882342407952696
12,689160261226805
5,77108945974526
10,426400890128829
2,982995537802453
1,5065575930053958
1,4980608304728582
1,4846076336308567
5,659944504222727
3,315614120828979
7,46883473543236
7,457411515860933
5,600646272223096
6,5648802969253115
6,79938262211666
-2,0967098555634074
9,537498766712698
13,02195462212873
1,4462301284643315
7,078787449086019
7,798437193780069
5,39521405499879
7,779241873387569
1,5530810998877866
9,608316740407828
9,543151024929623
2,153099080669805
13,999624104942413
3,5608729114570545
8,754253371799194
8,431270756164047
3,932293874569408
-0,05578640815271463
8,679491618858673
5,682765897497475
1,865132947650272
4,6975383304967835
6,391927452046012
8,606160011598352
7,29169352316206
6,221101722715906
6,995998205155983
1,2947494722181263
8,907503728982535
6,298073252758115
9,800286145759852
1,7509636597714504
5,488474250471148
5,588053137926988
8,369109936222522
2,650194363113357
3,8318963890088122
9,50564645714063
7,885262073349698
12,563288447718152
3,192907756114645
3,5214423096394603
12,671009517467361
2,439842103069748
8,052830763334724
-2,6020715663148444
9,985342995781293
8,61653333279022
7,742980389944773
7,49632300026539
3,4538770368586977
3,9929001021969595
2,1897525313655066
2,7491808219454206
7,312637410933531
10,62597998971992
6,221874173717977
8,728002701626277
6,245695353355504
4,433310702997547
2,590023948104762
4,70237213137756
6,726010059373828
5,476020993362488
6,561954292144428
4,810941599962715
8,069164195593343
9,580817818737813
7,458994779874262
6,434082990709922
4,786363391296499
6,864059776745321
3,1580623338887417
5,251236188626753
11,229585817395783
1,5357694245102644
7,306832383234411
6,165074876880633
6,352933273915566
1,1369373012159425
5,833373463809976
11,458401456777864
6,56835319655551
6,567756159580174
6,915180839982483
3,2253289421846416
4,995060859716096
1,433880796436183
1,435015516661542
6,779412395073901
0,19175366981616104
1,4239509505705854
2,296756369017351
5,266898364231378
5,318477198824398
2,765073197045712
6,18768419087917
5,938881594393508
3,8538625328329115
6,486680472075201
2,7663630511297344
6,770925056848552
7,010060081600477
10,38038921639685
5,747967862841945
6,586405672230037
3,4342844622065636
6,557564409549622
6,1055451232174685
2,519350074580822
9,659647690211706
8,438199020419091
2,626449742845397
3,5310432460019925
6,320464148950995
3,3259906982233773
4,98777938380311
4,2740897741245725
8,051580266637309
4,906360108567707
4,342811588606624
11,538394470492785
5,643752982685368
12,135918479282624
4,978970177122232
7,264060779554594
6,423387214550321
7,5996216584507374
5,455267998657403
5,695091889359862
4,8212389469568775
7,618165236977742
4,6046709655106675
10,877327246491916
8,66674011268757
7,4696727833587655
4,76729652401076
7,283222275861768
6,574077107329737
4,94526438483628
7,7735098899327415
6,496531152260285
9,908490055514307
6,123422113980196
10,067811077543848
7,706293851181976
8,363510125581861
10,262994122735831
7,886183799966658
1,1956297388530128
3,9479064797420076
10,57604119696049
1,5559615494116743
3,7270913254082974
0,9327945746902806
7,092371860593394
4,384238530375034
4,192978614236372
6,497934662340205
9,391025411751277
2,6570818894346018
7,864198988834307
12,56849287640437
4,013883013240945
3,1364036095182266
6,850718795499394
5,007483961593008
10,279689995160545
4,888556782905337
6,731619680024699
1,2989175530515116
5,746397765101156
5,842173991231154
4,824836899088629
1,4457991472591782
2,168906662593871
-0,2165880475733477
6,432041416640237
3,866970142645109
3,5833454351812133
1,544639085892575
7,300629647539476
3,943910533276963
3,3700083369692058
5,629639217574692
2,150236008779112
4,295647568107597
6,887926735917137
5,782959374478007
11,743393200073832
6,411391395120124
12,892647261007397
8,451241025989852
8,66002862421123
7,063279949375786
4,437294668938291
6,270658960922528
5,207636437706129
4,605829852661984
3,355027899375486
6,8008505476866254
11,356500451270348
0,1890523944802407
5,429916590926827
6,5308956575801425
5,237217034914514
-1,5300906133515237
3,194358523385482
6,205708751225845
2,9430698303514324
7,606568778154866
4,489925227572839
2,835022682293734
8,200624620468547
7,309243814085359
7,311982130172691
3,7758044505947024
2,8797943088821856
1,5936058897657173
8,842809096553044
2,7119611944383544
7,942748345345564
7,453778442198097
2,5874857113111753
6,9873707992892395
4,770965944110801
5,53715227280447
4,77508622912594
7,844168658976276
6,072101467819586
3,484663460206474
-0,012974339690227765
7,626233269043169
6,2676600310452075
2,892179332802464
9,146904294766244
-1,657690984588589
0,5787755175624518
9,515937999729417
4,265920957645687
12,256093550895812
4,078982563080833
11,357375143907039
10,70139295331372
2,4041167057000914
6,955343434578396
1,4641541813100627
4,1508682768268015
7,162399386321244
2,037809882609751
3,5250135848086117
6,0371869903298565
9,826006863827491
6,960268791280822
4,286296405389136
9,513932555511278
5,198945144406623
6,362643882750742
5,861808345032175
4,352604389807363
6,698025717793664
2,1941650919827653
8,975410175603574
1,5224513802145765
8,49317190032927
2,5826429462249054
5,976385105531377
4,716116098597865
0,7842779906545463
-0,41474496634673486
4,992161558092706
10,952993685894898
3,9154704950917796
10,700290393787139
5,363131843970545
9,003626631341056
4,615586563547761
7,286355789019318
11,202868997561477
8,627940340328724
11,429323928577206
4,390301492135029
3,759169730875687
3,140540427159893
4,5627497939694
7,532310022679459
2,6499941986646878
4,8484031857641785
8,365674163375111
1,2632017883994386
8,274795096743901
4,287902354120606
10,417250440453566
4,000257402471943
5,841064781733488
5,164529458224388
4,265304736230835
0,2496685243137451
-3,8529903059154567
3,486827304370751
5,53775367749342
3,8392325253501776
10,671166314504712
8,219730133922898
4,929691541794913
5,224679088404548
